Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condomínio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Santa Teresa;2;1;0;80;1800.0;450.0;220.0;2470.0;22.5;22.5;Apartamento
Apartamento;Copacabana;2;2;1;78;3680.0;841.0;0.0;4521.0;47.17948717948718;47.18;Apartamento
Apartamento;Copacabana;3;1;0;177;2100.0;1856.0;0.0;3956.0;11.864406779661017;11.86;Apartamento
Apartamento;Copacabana;2;0;0;66;2500.0;911.0;0.0;3411.0;37.878787878787875;37.88;Apartamento
Apartamento;Jacarepaguá;3;1;1;68;1300.0;617.0;0.0;1917.0;19.11764705882353;19.12;Apartamento
Apartamento;Ipanema;2;1;0;70;2900.0;1060.0;202.0;4162.0;41.42857142857143;41.43;Apartamento
Apartamento;Laranjeiras;4;1;1;170;5800.0;1700.0;2500.0;10000.0;34.11764705882353;34.12;Apartamento
Apartamento;Del Castilho;2;1;0;54;1800.0;432.0;0.0;2232.0;33.333333333333336;33.33;Apartamento
Apartamento;Copacabana;1;0;1;40;1700.0;510.0;23.0;2233.0;42.5;42.5;Apartamento
Apartamento;Barra da Tijuca;1;1;1;72;1800.0;920.0;198.0;2918.0;25.0;25.0;Apartamento
Apartamento;Ipanema;1;0;1;39;7000.0;460.0;1024.0;8484.0;179.48717948717947;179.49;Apartamento
Apartamento;Tijuca;2;1;1;120;1600.0;874.0;190.0;2664.0;13.333333333333334;13.33;Apartamento
Apartamento;Leblon;1;1;1;57;4300.0;1631.0;304.0;6235.0;75.43859649122807;75.44;Apartamento
Apartamento;Campo Grande;2;1;0;45;600.0;220.0;0.0;820.0;13.333333333333334;13.33;Apartamento
Apartamento;Flamengo;2;1;0;63;2000.0;805.0;91.0;2896.0;31.746031746031747;31.75;Apartamento
Casa;Curicica;2;0;0;100;1200.0;0.0;43.0;1243.0;12.0;12.0;Casa
Casa de Condomínio;Curicica;2;1;1;110;2000.0;504.0;0.0;2504.0;18.181818181818183;18.18;Casa
Quitinete;Praça da Bandeira;1;0;0;23;850.0;397.0;25.0;1272.0;36.95652173913044;36.96;Apartamento
Apartamento;Vila Isabel;1;1;0;66;1200.0;750.0;20.0;1970.0;18.181818181818183;18.18;Apartamento
Apartamento;Penha;3;0;0;88;1100.0;130.0;0.0;1230.0;12.5;12.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2400.0;860.0;140.0;3400.0;36.92307692307692;36.92;Apartamento
Apartamento;Copacabana;4;1;0;250;4500.0;2100.0;0.0;6600.0;18.0;18.0;Apartamento
Quitinete;Catete;0;0;0;20;700.0;450.0;30.0;1180.0;35.0;35.0;Apartamento
Casa de Condomínio;Barra da Tijuca;3;2;3;349;8000.0;850.0;583.0;9433.0;22.922636103151863;22.92;Casa
Apartamento;Pechincha;2;1;1;65;1700.0;650.0;590.0;2940.0;26.153846153846153;26.15;Apartamento
Apartamento;Camorim;2;1;1;65;1200.0;630.0;0.0;1830.0;18.46153846153846;18.46;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;8887.0;42.0;42.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;91;4000.0;3435.0;545.0;7980.0;43.956043956043956;43.96;Apartamento
Apartamento;Lagoa;3;2;1;120;3500.0;1440.0;426.0;5366.0;29.166666666666668;29.17;Apartamento
Apartamento;Copacabana;2;0;0;90;2550.0;670.0;130.0;3350.0;28.333333333333332;28.33;Apartamento
Casa de Vila;Oswaldo Cruz;1;0;0;50;730.0;0.0;0.0;730.0;14.6;14.6;Casa
Apartamento;Laranjeiras;2;0;0;60;2400.0;150.0;120.0;2670.0;40.0;40.0;Apartamento
Apartamento;Irajá;2;1;0;58;1100.0;245.0;0.0;1345.0;18.96551724137931;18.97;Apartamento
Apartamento;Barra da Tijuca;1;1;0;82;1700.0;2114.0;0.0;3814.0;20.73170731707317;20.73;Apartamento
Apartamento;Ipanema;2;2;0;110;4200.0;1500.0;250.0;5950.0;38.18181818181818;38.18;Apartamento
Apartamento;Barra da Tijuca;2;1;2;77;1000.0;1104.0;72.0;2176.0;12.987012987012987;12.99;Apartamento
Apartamento;Vila Isabel;2;1;0;68;1400.0;550.0;50.0;2000.0;20.58823529411765;20.59;Apartamento
Casa;Guaratiba;2;0;0;89;700.0;180.0;0.0;880.0;7.865168539325842;7.87;Casa
Apartamento;Recreio dos Bandeirantes;3;2;1;103;3500.0;1000.0;200.0;4700.0;33.980582524271846;33.98;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1550.0;350.0;3900.0;28.571428571428573;28.57;Apartamento
Apartamento;Méier;2;0;0;45;1000.0;500.0;0.0;1500.0;22.22222222222222;22.22;Apartamento
Apartamento;Centro;1;0;1;39;1650.0;580.0;51.0;2281.0;42.30769230769231;42.31;Apartamento
Casa de Vila;Engenho de Dentro;2;0;0;58;1000.0;0.0;13.0;1013.0;17.24137931034483;17.24;Casa
Apartamento;Tijuca;2;0;0;90;1700.0;530.0;0.0;2230.0;18.88888888888889;18.89;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;826.0;85.0;2411.0;16.666666666666668;16.67;Apartamento
Apartamento;Catete;2;0;0;70;2100.0;565.0;99.0;2764.0;30.0;30.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;0;800;15000.0;2000.0;0.0;17000.0;18.75;18.75;Casa
Apartamento;Leme;4;0;1;185;1800.0;2000.0;270.0;4070.0;9.72972972972973;9.73;Apartamento
Apartamento;Tijuca;2;1;0;70;2300.0;840.0;0.0;3140.0;32.857142857142854;32.86;Apartamento
Apartamento;Barra da Tijuca;3;2;2;150;6700.0;2100.0;570.0;9370.0;44.666666666666664;44.67;Apartamento
Apartamento;Copacabana;3;0;0;106;2800.0;1052.0;170.0;4022.0;26.41509433962264;26.42;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;95;1950.0;680.0;190.0;2820.0;20.526315789473685;20.53;Apartamento
Apartamento;Copacabana;3;2;2;200;7000.0;2600.0;480.0;10080.0;35.0;35.0;Apartamento
Apartamento;Botafogo;3;0;0;100;2300.0;670.0;127.0;3097.0;23.0;23.0;Apartamento
Apartamento;Lagoa;2;2;1;100;3500.0;750.0;0.0;4250.0;35.0;35.0;Apartamento
Apartamento;Leblon;3;4;3;470;30000.0;6700.0;1300.0;38000.0;63.829787234042556;63.83;Apartamento
Apartamento;Flamengo;1;0;0;30;1350.0;250.0;40.0;1640.0;45.0;45.0;Apartamento
Apartamento;Leblon;1;1;0;55;3000.0;728.0;183.0;3911.0;54.54545454545455;54.55;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;0;148;1400.0;1060.0;1585.0;4045.0;9.45945945945946;9.46;Apartamento
Casa de Condomínio;Pechincha;1;0;0;72;1200.0;100.0;0.0;1300.0;16.666666666666668;16.67;Casa
Apartamento;Leblon;3;2;3;180;8000.0;3000.0;900.0;11900.0;44.44444444444444;44.44;Apartamento
Apartamento;Rio Comprido;2;1;1;55;1200.0;716.0;0.0;1916.0;21.818181818181817;21.82;Apartamento
Apartamento;Jacarepaguá;3;1;1;65;1800.0;785.0;79.0;2664.0;27.692307692307693;27.69;Apartamento
Apartamento;Barra da Tijuca;3;2;1;113;3200.0;1500.0;0.0;4700.0;28.31858407079646;28.32;Apartamento
Apartamento;Barra da Tijuca;3;1;1;109;2800.0;1516.0;1819.0;6135.0;25.68807339449541;25.69;Apartamento
Apartamento;Copacabana;2;1;2;75;6490.0;1800.0;200.0;8490.0;86.53333333333333;86.53;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;2;385;6500.0;1150.0;800.0;8450.0;16.883116883116884;16.88;Casa
Apartamento;Leblon;2;1;1;80;12800.0;700.0;240.0;13740.0;160.0;160.0;Apartamento
Casa de Condomínio;Vargem Pequena;4;4;2;300;4000.0;600.0;0.0;4600.0;13.333333333333334;13.33;Casa
Casa de Condomínio;Guaratiba;3;2;1;130;1800.0;0.0;0.0;1800.0;13.846153846153847;13.85;Casa
Casa de Vila;Engenho Novo;3;0;0;80;1800.0;80.0;20.0;1900.0;22.5;22.5;Casa
Apartamento;Recreio dos Bandeirantes;3;1;1;166;3000.0;950.0;201.0;4151.0;18.072289156626507;18.07;Apartamento
Apartamento;Lagoa;3;2;1;160;8500.0;2243.0;461.0;11204.0;53.125;53.12;Apartamento
Casa de Vila;Flamengo;3;0;0;132;4800.0;0.0;500.0;5300.0;36.36363636363637;36.36;Casa
Apartamento;Leblon;4;2;1;280;17000.0;5000.0;12000.0;34000.0;60.714285714285715;60.71;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8100.0;3500.0;400.0;12000.0;34.177215189873415;34.18;Apartamento
Apartamento;Copacabana;3;1;0;95;2900.0;1200.0;160.0;4260.0;30.526315789473685;30.53;Apartamento
Apartamento;Barra da Tijuca;3;2;1;134;10000.0;2600.0;600.0;13200.0;74.6268656716418;74.63;Apartamento
Casa de Condomínio;Joá;6;3;5;690;15000.0;1500.0;1250.0;17750.0;21.73913043478261;21.74;Casa
Apartamento;Copacabana;3;0;1;110;3000.0;1400.0;0.0;4400.0;27.272727272727273;27.27;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;750.0;120.0;2670.0;24.0;24.0;Apartamento
Apartamento;Copacabana;3;0;0;195;5000.0;1540.0;231.0;6771.0;25.641025641025642;25.64;Apartamento
Apartamento;Campo Grande;2;0;0;41;950.0;345.0;0.0;1295.0;23.170731707317074;23.17;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;2000.0;1130.0;0.0;3130.0;40.0;40.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;60.0;1905.0;17.96875;17.97;Apartamento
Quitinete;Tijuca;1;0;0;27;900.0;385.0;20.0;1305.0;33.333333333333336;33.33;Apartamento
Apartamento;Barra da Tijuca;3;2;2;250;6000.0;1230.0;0.0;7230.0;24.0;24.0;Apartamento
Casa;Catete;10;0;10;200;15000.0;0.0;200.0;15200.0;75.0;75.0;Casa
Apartamento;Copacabana;2;0;0;65;2200.0;350.0;20.0;2570.0;33.84615384615385;33.85;Apartamento
Apartamento;Laranjeiras;2;1;0;66;2100.0;900.0;93.0;3093.0;31.818181818181817;31.82;Apartamento
Casa;Irajá;1;0;0;45;600.0;0.0;17.0;617.0;13.333333333333334;13.33;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1950.0;900.0;0.0;2850.0;26.0;26.0;Apartamento
Apartamento;Ipanema;3;2;1;130;6500.0;1350.0;576.0;8426.0;50.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;684.0;6174.0;38.46153846153846;38.46;Apartamento
Apartamento;Ipanema;3;3;2;270;18000.0;2100.0;900.0;21000.0;66.66666666666667;66.67;Apartamento
Casa de Condomínio;Barra da Tijuca;7;4;5;622;10000.0;1380.0;1486.0;12866.0;16.077170418006432;16.08;Casa
Apartamento;Copacabana;2;1;0;70;2500.0;946.0;125.0;3571.0;35.714285714285715;35.71;Apartamento
Apartamento;Grajaú;2;0;0;47;1150.0;454.0;0.0;1604.0;24.46808510638298;24.47;Apartamento
Casa;Barra da Tijuca;5;4;2;421;12000.0;1668.0;1250.0;14918.0;28.50356294536817;28.5;Casa
Apartamento;Praça da Bandeira;1;0;0;30;900.0;310.0;0.0;1210.0;30.0;30.0;Apartamento
Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0;7744.0;55.55555555555556;55.56;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;126;2500.0;600.0;130.0;3230.0;19.841269841269842;19.84;Apartamento
Apartamento;Barra da Tijuca;3;0;1;80;3500.0;500.0;13.0;4013.0;43.75;43.75;Apartamento
Apartamento;Barra da Tijuca;4;3;4;262;18000.0;1850.0;9000.0;28850.0;68.70229007633588;68.7;Apartamento
Apartamento;Campo Grande;1;0;0;65;650.0;110.0;0.0;760.0;10.0;10.0;Apartamento
Apartamento;Ipanema;4;2;3;250;20500.0;2536.0;0.0;23036.0;82.0;82.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2300.0;755.0;0.0;3055.0;20.90909090909091;20.91;Apartamento
Apartamento;Ipanema;3;1;1;120;5200.0;1700.0;171.0;7071.0;43.333333333333336;43.33;Apartamento
Apartamento;Copacabana;1;0;0;27;1200.0;300.0;0.0;1500.0;44.44444444444444;44.44;Apartamento
Apartamento;Barra da Tijuca;4;0;3;276;6500.0;1700.0;800.0;9000.0;23.55072463768116;23.55;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;2100.0;1400.0;110.0;3610.0;33.333333333333336;33.33;Apartamento
Apartamento;Leblon;2;2;1;94;7500.0;1211.0;0.0;8711.0;79.7872340425532;79.79;Apartamento
Apartamento;Todos os Santos;3;1;0;60;1400.0;280.0;35.0;1715.0;23.333333333333332;23.33;Apartamento
Apartamento;Taquara;2;1;0;52;900.0;526.0;38.0;1464.0;17.307692307692307;17.31;Apartamento
Apartamento;Tijuca;3;1;1;90;2200.0;716.0;0.0;2916.0;24.444444444444443;24.44;Apartamento
Apartamento;Barra da Tijuca;1;1;0;62;3000.0;1300.0;0.0;4300.0;48.38709677419355;48.39;Apartamento
Apartamento;Copacabana;2;1;1;84;3800.0;737.0;0.0;4537.0;45.23809523809524;45.24;Apartamento
Apartamento;São Conrado;4;3;3;285;12000.0;2800.0;0.0;14800.0;42.10526315789474;42.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1500.0;944.0;112.0;2556.0;23.076923076923077;23.08;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;116;2200.0;1100.0;150.0;3450.0;18.96551724137931;18.97;Apartamento
Apartamento;Barra da Tijuca;2;2;1;117;6000.0;2100.0;730.0;8830.0;51.282051282051285;51.28;Apartamento
Apartamento;Barra da Tijuca;3;2;3;105;3000.0;1500.0;280.0;4780.0;28.571428571428573;28.57;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;2;4;197;4000.0;960.0;353.0;5313.0;20.304568527918782;20.3;Casa
Apartamento;Urca;1;0;0;45;2300.0;330.0;75.0;2705.0;51.111111111111114;51.11;Apartamento
Apartamento;Copacabana;3;1;1;90;2800.0;930.0;80.0;3810.0;31.11111111111111;31.11;Apartamento
Apartamento;Barra da Tijuca;4;4;2;400;13000.0;1800.0;1500.0;16300.0;32.5;32.5;Apartamento
Apartamento;Barra da Tijuca;3;2;2;127;3250.0;1400.0;413.0;5063.0;25.590551181102363;25.59;Apartamento
Apartamento;Barra da Tijuca;4;4;4;235;12700.0;4400.0;1442.0;18542.0;54.04255319148936;54.04;Apartamento
Apartamento;Pechincha;2;1;1;75;1600.0;630.0;0.0;2230.0;21.333333333333332;21.33;Apartamento
Apartamento;Barra da Tijuca;2;1;2;86;2600.0;1200.0;250.0;4050.0;30.232558139534884;30.23;Apartamento
Apartamento;Botafogo;2;0;1;122;3000.0;732.0;0.0;3732.0;24.59016393442623;24.59;Apartamento
Apartamento;Ipanema;3;1;1;80;3900.0;1368.0;1136.0;6404.0;48.75;48.75;Apartamento
Quitinete;Botafogo;1;0;0;26;1200.0;320.0;0.0;1520.0;46.15384615384615;46.15;Apartamento
Apartamento;Tijuca;2;1;1;70;2100.0;7409.0;0.0;9509.0;30.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1600.0;752.0;100.0;2452.0;22.857142857142858;22.86;Apartamento
Apartamento;Quintino Bocaiúva;3;1;0;54;1200.0;393.0;0.0;1593.0;22.22222222222222;22.22;Apartamento
Apartamento;Barra da Tijuca;1;1;0;52;2000.0;1966.0;450.0;4416.0;38.46153846153846;38.46;Apartamento
Apartamento;Ipanema;3;1;0;120;4100.0;1100.0;217.0;5417.0;34.166666666666664;34.17;Apartamento
Apartamento;Copacabana;2;0;0;80;4300.0;800.0;0.0;5100.0;53.75;53.75;Apartamento
Apartamento;Campo Grande;2;1;0;45;900.0;305.0;0.0;1205.0;20.0;20.0;Apartamento
Apartamento;Copacabana;3;1;1;228;3800.0;1800.0;420.0;6020.0;16.666666666666668;16.67;Apartamento
Apartamento;Riachuelo;2;0;0;73;900.0;350.0;17.0;1267.0;12.32876712328767;12.33;Apartamento
Casa de Vila;Botafogo;2;0;0;60;2900.0;0.0;68.0;2968.0;48.333333333333336;48.33;Casa
Apartamento;Barra da Tijuca;2;1;1;75;2500.0;750.0;150.0;3400.0;33.333333333333336;33.33;Apartamento
Apartamento;Leblon;3;1;0;95;4500.0;1159.0;249.0;5908.0;47.36842105263158;47.37;Apartamento
Quitinete;Tijuca;1;0;0;25;1000.0;449.0;0.0;1449.0;40.0;40.0;Apartamento
Casa de Condomínio;Barra da Tijuca;5;5;3;681;20000.0;1900.0;18000.0;39900.0;29.368575624082233;29.37;Casa
Apartamento;Tomás Coelho;2;1;0;48;800.0;223.0;0.0;1023.0;16.666666666666668;16.67;Apartamento
Apartamento;Vila Isabel;3;0;0;96;1400.0;713.0;0.0;2113.0;14.583333333333334;14.58;Apartamento
Apartamento;Leblon;4;3;1;1180;8000.0;1500.0;565.0;10065.0;6.779661016949152;6.78;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;3000.0;1238.0;0.0;4238.0;54.54545454545455;54.55;Apartamento
Apartamento;Botafogo;3;1;2;108;5950.0;1400.0;289.0;7639.0;55.092592592592595;55.09;Apartamento
Apartamento;Laranjeiras;2;0;0;50;1400.0;410.0;29.0;1839.0;28.0;28.0;Apartamento
Apartamento;Copacabana;2;0;0;74;3000.0;660.0;162.0;3822.0;40.54054054054054;40.54;Apartamento
Apartamento;Flamengo;2;1;0;77;2200.0;966.0;75.0;3241.0;28.571428571428573;28.57;Apartamento
Apartamento;Leblon;3;1;1;155;7300.0;2650.0;450.0;10400.0;47.096774193548384;47.1;Apartamento
Apartamento;Sampaio;2;1;0;76;1100.0;650.0;13.0;1763.0;14.473684210526315;14.47;Apartamento
Apartamento;Barra da Tijuca;3;3;3;206;8000.0;3000.0;0.0;11000.0;38.83495145631068;38.83;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;3200.0;1311.0;271.0;4782.0;29.09090909090909;29.09;Apartamento
Apartamento;Vista Alegre;2;1;0;77;1300.0;170.0;0.0;1470.0;16.883116883116884;16.88;Apartamento
Apartamento;Copacabana;2;2;1;90;6000.0;1160.0;260.0;7420.0;66.66666666666667;66.67;Apartamento
Apartamento;Lagoa;4;3;4;190;24900.0;3710.0;0.0;28610.0;131.05263157894737;131.05;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;1500.0;2092.0;400.0;3992.0;27.272727272727273;27.27;Apartamento
Apartamento;Barra da Tijuca;4;3;4;281;15000.0;5000.0;1300.0;21300.0;53.380782918149464;53.38;Apartamento
Apartamento;Méier;1;1;0;87;1100.0;411.0;0.0;1511.0;12.64367816091954;12.64;Apartamento
Apartamento;Leblon;5;5;5;900;30000.0;1500.0;2600.0;34100.0;33.333333333333336;33.33;Apartamento
Apartamento;Ipanema;3;1;1;152;7400.0;1890.0;706.0;9996.0;48.68421052631579;48.68;Apartamento
Apartamento;Botafogo;3;1;1;108;2500.0;1200.0;0.0;3700.0;23.14814814814815;23.15;Apartamento
Apartamento;Méier;2;1;0;65;1000.0;300.0;13.0;1313.0;15.384615384615385;15.38;Apartamento
Apartamento;Copacabana;3;1;1;171;7000.0;1317.0;364.0;8681.0;40.93567251461988;40.94;Apartamento
Apartamento;Barra da Tijuca;4;3;3;550;24000.0;8000.0;2000.0;34000.0;43.63636363636363;43.64;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;192;7500.0;960.0;2700.0;11160.0;39.0625;39.06;Apartamento
Apartamento;Barra da Tijuca;4;0;4;206;6500.0;3000.0;0.0;9500.0;31.553398058252426;31.55;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;1400.0;940.0;0.0;2340.0;16.470588235294116;16.47;Apartamento
Apartamento;Grajaú;1;1;0;50;1100.0;500.0;0.0;1600.0;22.0;22.0;Apartamento
Apartamento;Flamengo;2;0;0;93;4000.0;550.0;1500.0;6050.0;43.01075268817204;43.01;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;380;7500.0;1000.0;900.0;9400.0;19.736842105263158;19.74;Apartamento
Apartamento;Ipanema;3;3;3;188;14000.0;3800.0;900.0;18700.0;74.46808510638297;74.47;Apartamento
Apartamento;Leblon;2;0;0;86;4300.0;250.0;0.0;4550.0;50.0;50.0;Apartamento
Casa;Jacarepaguá;2;1;1;70;1400.0;0.0;130.0;1530.0;20.0;20.0;Casa
Apartamento;Recreio dos Bandeirantes;3;2;3;195;3950.0;1000.0;450.0;5400.0;20.256410256410255;20.26;Apartamento
Apartamento;Santa Teresa;4;0;0;160;3000.0;200.0;85.0;3285.0;18.75;18.75;Apartamento
Apartamento;Leblon;3;1;1;100;4500.0;1380.0;380.0;6260.0;45.0;45.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;92;1400.0;921.0;0.0;2321.0;15.217391304347826;15.22;Apartamento
Apartamento;Flamengo;4;1;1;240;8800.0;1700.0;0.0;10500.0;36.666666666666664;36.67;Apartamento
Apartamento;Flamengo;3;1;0;100;3650.0;1000.0;134.0;4784.0;36.5;36.5;Apartamento
Apartamento;Barra da Tijuca;4;3;4;288;10000.0;3800.0;0.0;13800.0;34.72222222222222;34.72;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;1;77;1300.0;650.0;76.0;2026.0;16.883116883116884;16.88;Apartamento
Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;5500.0;60.0;60.0;Apartamento
Quitinete;Laranjeiras;1;0;0;30;1200.0;380.0;0.0;1580.0;40.0;40.0;Apartamento
Apartamento;Centro;1;0;0;40;1100.0;707.0;70.0;1877.0;27.5;27.5;Apartamento
Casa;Recreio dos Bandeirantes;4;3;2;510;10000.0;1100.0;760.0;11860.0;19.607843137254903;19.61;Casa
Apartamento;Copacabana;1;1;0;55;4000.0;1200.0;0.0;5200.0;72.72727272727273;72.73;Apartamento
Apartamento;Praça Seca;2;1;0;74;700.0;250.0;13.0;963.0;9.45945945945946;9.46;Apartamento
Apartamento;Copacabana;3;0;1;131;5000.0;1400.0;321.0;6721.0;38.16793893129771;38.17;Apartamento
Apartamento;Leblon;3;2;1;100;3950.0;2195.0;254.0;6399.0;39.5;39.5;Apartamento
Casa;Barra da Tijuca;6;4;3;430;7500.0;150.0;0.0;7650.0;17.441860465116278;17.44;Casa
Apartamento;Copacabana;1;0;0;42;1600.0;590.0;0.0;2190.0;38.095238095238095;38.1;Apartamento
Apartamento;Jacarepaguá;2;1;0;48;1700.0;350.0;0.0;2050.0;35.416666666666664;35.42;Apartamento
Apartamento;Tijuca;3;1;0;80;2600.0;800.0;0.0;3400.0;32.5;32.5;Apartamento
